contigs	predictions	scores
k79_7668	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68343	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_31386	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.99998;0.99998;0.99993;0.99993;0.99993
k79_80458	2;1239;526524;526525;2810280;2678885;1982626	0.99995;0.99993;0.99896;0.99896;0.99893;0.99893;0.99893
k79_68348	2;1239;186801;3085636;186803;841;166486;718255	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99996
k79_80459	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7673	2;976;200643;171549;815;816;817;997879	1.0;1.0;1.0;1.0;0.99999;0.99997;0.99993;0.99993
k79_44326	2;976;200643;171549;815;816;817;862962	1.0;0.99932;0.99932;0.99932;0.99868;0.9982;0.99798;0.99706
k79_31393	131567	0.99976
k79_68349	2;1239;186801;186802;216572;1263;2608920	1.0;0.99998;0.99998;0.99995;0.99995;0.99995;0.99994
k79_80462	2;74201;203494;48461;1647988;239934;239935	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_44327	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;0.99999;0.99985;0.99985;0.98599;0.98599
k79_68351	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_80464	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7676	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99854;0.99847;0.99847;0.99847;0.99845;0.99845
k79_68361	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.9998;0.9998;0.9998;0.9998;0.9998
k79_44341	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99993;0.99989;0.99953;0.99953;0.99953
k79_56509	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;0.99184;0.99184;0.99184;0.99184
k79_7684	2;976;200643;171549;815;816;820;997890	1.0;0.99996;0.99986;0.99986;0.99984;0.99643;0.98675;0.98675
k79_31412	2;1239;186801;186802;216572;216851;2929495	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56510	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.99957;0.99957;0.99957;0.99957;0.99957
k79_92302	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_7686	2;976;200643;171549;815;816;29523	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56514	2;976;200643;171549;815;816;2785531	1.0;0.79691;0.7969;0.7969;0.7706;0.68594;0.50139
k79_68367	2;1239;186801;3085636;186803;841;166486;657315	1.0;1.0;1.0;1.0;1.0;0.99997;0.99709;0.98192
k79_19989	2;1239;186801;3085636;186803;33042;116085	1.0;0.99988;0.99988;0.99988;0.99988;0.99977;0.99977
k79_7689	2;1239;186801;186802;216572;1263;2608920	1.0;0.91046;0.91031;0.91025;0.90772;0.86769;0.86768
k79_44356	2;1239;186801;3085636;186803;2569097;39488	1.0;0.99998;0.99976;0.9978;0.9978;0.66382;0.66382
k79_44357	2;1239;186801;186802;216572;1263;2608920	0.99999;0.99998;0.99926;0.99921;0.99921;0.99921;0.99921
k79_31422	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56527	2;1239;526524;526525;2810280;2678885;1982626	0.99999;0.99974;0.99972;0.99972;0.99922;0.99922;0.99922
k79_68390	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;0.99997;0.99997;0.99997;0.99997
k79_7703	2;976;117743;200644;49546;83612;57029;313595	1.0;0.99993;0.99993;0.99993;0.99993;0.99993;0.99993;0.99993
k79_80496	2;74201;203494;48461;1647988;239934;239935	1.0;0.99984;0.99984;0.99984;0.99984;0.99984;0.99984
k79_7708	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99998;0.99998;0.99979;0.99979;0.99977;0.99971;0.9997
k79_92327	2;1239;91061;186826;81852;1350;1351	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_44376	2;1239;186801;186802;216572;459786;2763056	0.99994;0.99318;0.98612;0.90744;0.90685;0.70344;0.70196
k79_7720	131567	1.0
k79_20038	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99998;0.99997;0.99997
k79_31431	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99983;0.99977;0.99977;0.99973;0.99973;0.99973
k79_44381	2;1239;186801;3085636;186803;1766253;39491;657317	0.99079;0.92899;0.92719;0.83384;0.83384;0.82301;0.82301;0.8194
k79_68399	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99999;0.99998;0.99998;0.99998;0.99998
k79_20040	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.93196
k79_92343	2;1239;526524;526525;2810280;2678885;1982626	1.0;0.99961;0.99905;0.99905;0.99905;0.99905;0.99905
k79_7728	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_31444	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_44386	2;1239;186801;186802;216572;2892396;2714353	1.0;1.0;1.0;1.0;0.99999;0.99963;0.99962
k79_7735	2;1117;3028117;1890424;2881426;1218;1219;93060	0.99999;0.99983;0.99983;0.99983;0.99983;0.99983;0.99983;0.99983
k79_20054	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56560	2;976;200643;171549;815;909656;357276;997877	1.0;0.99998;0.99998;0.99998;0.99989;0.99931;0.99923;0.99923
k79_92351	2;976;117743;200644;2762318;59732;2039166	1.0;0.99997;0.99997;0.99997;0.99997;0.99997;0.99997
k79_7739	2;976;200643;171549;815;816;2646097	1.0;0.99996;0.99996;0.99996;0.99996;0.99996;0.80456
k79_7745	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_31449	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_44404	2;976;200643;171549;815;909656;376805;667015	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_68410	2;201174;1760;85004;31953;196081;78259;1150468	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7751	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994;0.9966
k79_68414	2;976;200643;171549;2005519;397864;397865;880074	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999
k79_92369	2;1239;186801;3085636;186803;1766253;39491;657318	0.99953;0.99926;0.97636;0.97492;0.97492;0.97419;0.97419;0.92809
k79_20059	2;1239;91061;186826;33958;2767887;1624	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_44406	2;1239;186801;186802;216572;1263;2608920	0.99935;0.99532;0.99517;0.99451;0.9742;0.9742;0.97419
k79_80515	2;1239;186801;186802;31979;1485;36845	0.99999;0.99972;0.9996;0.99906;0.99906;0.99906;0.99906
k79_92375	2;1239;186801	0.98502;0.57152;0.51486
k79_80517	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9999
k79_7775	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;0.99999;0.99999;0.99995;0.99995;0.56574
k79_20079	2;976;200643;171549;815;816;46506;449673	1.0;1.0;1.0;0.99997;0.99996;0.99994;0.98668;0.98668
k79_92379	2759;7711;40674;9443;9604;9605;9606	0.99689;0.99689;0.99689;0.99689;0.99689;0.99689;0.99689
k79_31480	2;1239;186801;3085636;186803	0.62468;0.60363;0.60307;0.58548;0.58548
k79_44421	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99854
k79_68424	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99995;0.99994;0.99991;0.99991;0.99991
k79_7785	2;1239;186801;3085636;186803;572511;89014	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_80531	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;0.99999;0.99999;0.99998;0.99998;0.99997;0.99997;0.99949
k79_20096	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999
k79_68439	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;0.99998;0.99997;0.99997;0.99997
k79_44429	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_7791	2;1239;186801;186802;31979;1485;29341	0.89711;0.68945;0.63638;0.62016;0.61996;0.61996;0.58094
k79_56586	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56588	2;1239;186801;3085636;186803	0.99999;0.99701;0.9936;0.89383;0.89383
k79_80549	2;1783272	1.0;0.99996
k79_92395	2;201174;1760;85011;2062;1883;1413221	0.99961;0.99688;0.99688;0.59259;0.59259;0.59259;0.59256
k79_56594	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_80554	2;1239;186801;186802;216572;216851;853;657322	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_92398	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_31505	2;976;117743;200644;49546;237;2249356	1.0;0.99942;0.99942;0.99942;0.99942;0.99942;0.99942
k79_20114	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.9999;0.9999
k79_68458	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_92402	2;1239;186801;186802;216572;1263;2608920	0.87559;0.85803;0.85022;0.84826;0.64081;0.64075;0.63641
k79_31511	2;1239;186801;3085636;186803;33042;116085	1.0;1.0;1.0;0.99999;0.99999;0.9997;0.99966
k79_68462	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99974
k79_92406	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7807	2157;28890;183925;2158;2159;2172;2173;420247	0.99993;0.99993;0.99993;0.99993;0.99993;0.99993;0.99964;0.99964
k79_92408	2;976;200643;171549	1.0;0.55382;0.55378;0.55375
k79_31512	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_44456	2;976;200643;171549;815;816;28111	1.0;0.99963;0.99946;0.99944;0.99743;0.96157;0.50082
k79_56619	2;1239;186801;3085636;186803;572511;418240;1121115	0.99999;0.99976;0.99966;0.99305;0.99305;0.59726;0.59264;0.59264
k79_20124	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_31516	2;976;200643;171549;815	0.99989;0.99691;0.99689;0.99686;0.50441
k79_80559	2;1239;186801;186802;3082771;1738645;3030017	0.99967;0.99154;0.99108;0.99106;0.62368;0.62368;0.62368
k79_31517	2;976;200643;171549;815	1.0;0.72228;0.72173;0.72163;0.72097
k79_7824	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56620	2;1224;1236;135623;641;662;296199	0.99997;0.99742;0.99742;0.99736;0.99736;0.99736;0.99736
k79_80564	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_44472	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7827	2759;7711;40674;9443;9604;9605;9606	0.86713;0.86713;0.86713;0.86713;0.86713;0.86713;0.86713
k79_56621	2;976;200643;171549;815;816;820;997890	0.99999;0.99948;0.99919;0.99893;0.99872;0.94332;0.62349;0.62349
k79_92431	2759;7711;40674;9443;9604;9605;9606	0.99972;0.99972;0.99972;0.99972;0.99972;0.99972;0.99972
k79_56625	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99996
k79_92442	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_44490	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;0.99999;0.99999;0.99996;0.99996;0.99981
k79_20135	2;1239;186801;3085636;186803;33042;410072	1.0;1.0;1.0;1.0;1.0;0.99961;0.99961
k79_80582	2;1239;186801;186802;216572;216851;2929490	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20138	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_68464	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;1.0;0.99978;0.99978
k79_80587	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99804
k79_31538	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_92452	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99996
k79_80590	2;1239;186801;3085636;186803;1843210;3039116	1.0;0.99999;0.99995;0.9997;0.9997;0.9978;0.9978
k79_31539	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68471	2;1239;186801;186802;216572;216851;2929489	1.0;0.84753;0.84752;0.82144;0.81925;0.81065;0.74518
k79_31541	2;1239;186801;186802;31979;1485;1501;86416	0.99999;0.99973;0.98817;0.98812;0.98811;0.98811;0.97919;0.97919
k79_7865	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99995;0.99995
k79_92457	2;1239;186801;3085636;186803;189330;88431	0.99999;0.99922;0.99794;0.9433;0.9433;0.75661;0.75661
k79_44495	2;1239;91061;1385;186817;2893055;86665	1.0;0.99998;0.99919;0.99919;0.99919;0.99919;0.99919
k79_68490	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99996
k79_20158	2;976;117743;200644;2762318;308865;1117645	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68494	2;544448;31969;2085;2092;2093;519450	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56659	2;1224;1236;135625;712;146805;97481	0.9983;0.52785;0.52785;0.52614;0.52614;0.52614;0.52614
k79_80601	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;0.9999;0.9999;0.9993;0.9993;0.65612
k79_68495	2;201174;1760;85006;85023;881616;2905871	1.0;0.93499;0.93499;0.93499;0.93499;0.93499;0.93499
k79_7874	2;1239;526524;526525;2810280;135858;100886	1.0;1.0;0.99998;0.99998;0.99998;0.99998;0.99998
k79_20166	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_80612	2;976;200643;171549;815;816;820;997890	1.0;0.99932;0.99853;0.99853;0.99848;0.99848;0.99734;0.99734
k79_56671	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_92461	2;976;200643;171549;815;816;820;997890	1.0;0.99998;0.99996;0.99996;0.99995;0.99865;0.89483;0.89483
k79_56672	2;1239;91061;1385;90964;1279;28035	0.99999;0.99952;0.99624;0.99624;0.99624;0.99624;0.99624
k79_7880	2;1239;186801;3085636;186803;33042;410072	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_68505	2;976;200643;171549;815;909656;387090	1.0;0.99999;0.99999;0.99999;0.99999;0.99995;0.99995
k79_44506	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_31572	2;1239;91061;186826;33958;2767885;28038	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_7881	2;1239;186801;3085636;186803;2316020;33038	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_44516	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99999;0.99998;0.99997;0.99996;0.9999
k79_92467	2;976;200643;171549;815;816;820;997890	1.0;0.99997;0.99997;0.99997;0.99997;0.99997;0.99997;0.99997
k79_44520	2;1239;186801;3085636;186803;1766253;39491;657318	0.99999;0.99997;0.99996;0.99992;0.99992;0.99992;0.99992;0.99595
k79_80635	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_44524	131567	0.98724
k79_20190	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_44529	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7913	2;1239;186801;186802;216572;1263;2608920	0.70731;0.70392;0.64594;0.64561;0.64543;0.64543;0.57301
k79_92478	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99971
k79_44535	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99998;0.99996;0.99995;0.99994;0.99993
k79_7920	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99932
k79_31590	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99986;0.99986
k79_56697	2;1239;1737404;1737405;1570339;543311;33033	1.0;0.99999;0.99998;0.99998;0.99998;0.99998;0.99998
k79_80654	2;1239;186801;3085636;186803;1766253;39491;657318	0.99978;0.99958;0.99955;0.99858;0.99858;0.91745;0.91745;0.91055
k79_68545	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7929	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;0.99999;0.99999;0.99999;0.99979;0.99979;0.99979
k79_56703	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99995;0.99995
k79_92483	2;201174;1760;85006;85023;881616;2905871	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56705	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;0.99999;0.99999;0.99999;0.99999;0.99994;0.99994;0.72467
k79_44547	2;1239;186801;186802;216572;1263;2608920	1.0;0.99997;0.99995;0.99995;0.99994;0.99994;0.99987
k79_31605	2;1239;186801;186802;216572;1263;2608920	0.99984;0.96831;0.67083;0.64723;0.64723;0.64714;0.64714
k79_56710	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_44551	2;1239;91061;1385;186820;1637;1642	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_31611	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;0.99999;0.99998;0.99998
k79_44552	2;1239;186801;186802;216572;1263;2608920	1.0;0.99999;0.99857;0.99857;0.99857;0.99857;0.99857
k79_7945	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_80663	2;976;200643;171549;815;909656;357276;997877	1.0;0.99998;0.99998;0.99998;0.99996;0.60472;0.60381;0.60381
k79_56719	2;74201;203494;48461;1647988;239934;239935	1.0;0.6942;0.6942;0.6942;0.6942;0.6942;0.68171
k79_7950	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99996;0.99996
k79_44560	2;976;200643;171549;815;909656;387090	1.0;1.0;0.99987;0.99987;0.99987;0.99972;0.99972
k79_20222	2;1224;28216;206351;481;482;1931275	0.99985;0.99977;0.99977;0.99977;0.99977;0.99977;0.99977
k79_92491	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7962	2;976;200643;171549;171550;239759;2585119	0.99999;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_92498	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99993;0.99993
k79_68562	2;1239;186801;3085636;186803;248744;168384;478749	0.99966;0.92208;0.91238;0.71435;0.71435;0.63309;0.63309;0.63309
k79_20229	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99999;0.99999;0.9998;0.9998
k79_92501	2;1239;1737404;1737405;1570339;543311;33033	0.98301;0.95771;0.90369;0.90369;0.90369;0.90352;0.90352
k79_56736	2;1239;186801;186802;216572;1263;2608920	0.98662;0.9766;0.9756;0.97355;0.96959;0.96219;0.83108
k79_44570	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99843
k79_31626	2;1239;91061;1385;186822;44249;1763538	1.0;0.6365;0.57848;0.57848;0.57845;0.57845;0.57845
k79_20237	2;976;200643;171549;815;909656;357276;997877	1.0;0.99992;0.99992;0.99992;0.99987;0.99983;0.99983;0.99983
k79_31628	2;1239;186801;3085636;186803;33042;410072	1.0;1.0;1.0;1.0;1.0;0.99986;0.99986
k79_92510	2;1239;186801;3085636;186803;830;831	1.0;1.0;0.99997;0.99995;0.99995;0.99995;0.99995
k79_68578	2;1239;186801;3085636;186803;1506553;29347	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_31631	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56742	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99989;0.99988;0.99988
k79_92514	2;1239;186801;186802;186806;33951;33952;931626	1.0;1.0;1.0;0.99989;0.99989;0.99989;0.99989;0.99989
k79_68582	131567	0.99997
k79_44577	2;976;200643;171549;815;816;291645	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20255	2;1239;526524;526525;2810280;135858;100886	1.0;0.99999;0.99999;0.99999;0.99998;0.99997;0.99997
k79_68584	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99827
k79_31644	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_92520	2;976;200643;171549;815;816;28111	0.98946;0.67796;0.63827;0.63826;0.63607;0.61879;0.60268
k79_56750	2;1239;186801;186802;31979;1485;36745	1.0;1.0;0.99962;0.99953;0.99953;0.99953;0.99949
k79_80694	2;1239;91061;1385;186817;2675233;152268	1.0;1.0;0.99998;0.99998;0.99998;0.99998;0.99998
k79_92522	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;0.99998;0.99998;0.99998;0.99998;0.99998;0.99998;0.99998
k79_20258	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7975	2759;7711;40674;9443;9604;9605;9606	0.97882;0.97882;0.97882;0.97882;0.97882;0.97882;0.97882
k79_20266	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_92528	2;1783272	1.0;0.99996
k79_68615	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_31679	2;1239	0.70029;0.61237
k79_80729	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;0.99999;0.99999;0.99999;0.99999;0.99991;0.9999;0.9999
k79_68617	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.92182
k79_31681	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_44598	2;1239;186801;3085636;186803;33042;410072	1.0;1.0;1.0;1.0;1.0;0.99992;0.99992
k79_56767	2;976;200643;171549;815;816;2528203	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_68618	2;1239;186801;186802;216572;1263;1160721	1.0;1.0;1.0;1.0;1.0;1.0;0.99179
k79_80733	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99968;0.99968
k79_7985	2;1239;186801;3085636;186803;33042;410072	1.0;0.99999;0.99999;0.99998;0.99998;0.99982;0.99982
k79_44605	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_7987	2;976;200643;171549;2005525;375288;823;999416	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_80741	2;976;200643;171549;2005525;375288;823;999416	1.0;0.99889;0.99883;0.99883;0.99878;0.99878;0.99878;0.99878
k79_44614	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;0.99973;0.99973;0.99973;0.99973;0.99971;0.99971;0.78171
k79_31699	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_80744	2;1239;186801;186802;186806;1730;39496	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_44615	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;0.99996;0.99996;0.99938;0.99938;0.86359
k79_56778	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_20292	131567	1.0
k79_7996	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_68629	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_44621	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_92564	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;0.99837;0.99837
k79_68633	2;976;117743;200644;2762318;501783	1.0;1.0;1.0;1.0;1.0;1.0
k79_7997	2;1239;186801;3085636;186803;1766253;39491;657318	0.99144;0.9084;0.90834;0.85906;0.85906;0.84573;0.84573;0.84459
k79_20299	2;976;200643;171549;815;909656;376805;667015	1.0;0.99993;0.9998;0.9998;0.99963;0.62378;0.61427;0.61427
k79_56781	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99983;0.99983
k79_80752	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_8000	2;976;200643;171549;815;909656;357276;997877	1.0;0.99998;0.99998;0.99998;0.99998;0.99997;0.99997;0.99997
k79_20303	2;1239;186801;3085636;186803;28050;39485;515620	1.0;0.99998;0.99998;0.99997;0.99997;0.99975;0.99975;0.99975
k79_92565	2;1239;186801;3085636;186803;207244;649756;649757	0.97021;0.96985;0.96572;0.96557;0.96557;0.92787;0.92787;0.92787
k79_80760	2;1239;186801;186802;31979;1485;1522	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_92567	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_56787	2;976;200643;171549;815;909656;821	1.0;0.99989;0.99989;0.99989;0.99983;0.98322;0.98322
k79_31722	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99995;0.99995
