contigs	predictions	scores
k79_90973	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;0.99999;0.99746;0.99737
k79_30463	2;976;200643;171549;171550;239759;2364787	1.0;0.99998;0.99998;0.99998;0.99998;0.99998;0.98799
k79_79046	2;201174;84998;1643822;1643826;644652;1335613	1.0;0.96768;0.96352;0.96352;0.96352;0.96292;0.96292
k79_18583	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99567;0.99567;0.99567;0.99566
k79_30465	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_54966	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99937;0.99937;0.99937;0.99937;0.99837;0.99759;0.99497
k79_6484	2;1224;1236;135614;32033;83618;2480810	0.99648;0.8855;0.88521;0.88205;0.88205;0.88205;0.88205
k79_79047	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_54971	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99344;0.99343;0.99343
k79_66678	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.9952
k79_90986	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99761
k79_30472	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.9987;0.9987
k79_66682	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_90987	2;976;200643;171549;815;816;162156	1.0;0.99979;0.99979;0.99979;0.99979;0.99949;0.99948
k79_6486	2;976;200643;171549;815;816;1796613	1.0;1.0;0.99999;0.99999;0.99989;0.99974;0.99877
k79_90990	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;0.99999;0.99999;0.99996;0.99995;0.99995
k79_54974	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30482	2;976;200643;171549;815;909656;821	1.0;0.90362;0.90356;0.90356;0.88887;0.88194;0.88194
k79_66686	2;1239;186801;3085636;186803;572511	1.0;0.99971;0.98253;0.97971;0.97971;0.83879
k79_54975	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_42956	2;976;200643;171549;171550;239759;328813;2585117	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_54977	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99998;0.99996;0.99996
k79_30483	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_66689	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_6492	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_30484	2;1239;186801;3085636;186803;2569097;39488	0.99999;0.99999;0.99999;0.99999;0.99999;0.92666;0.92666
k79_42959	2;1239;186801;186802;31979;1485;84032	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66693	2;1224;28211;356;2831106;1082930;2623280	0.99969;0.67647;0.66756;0.65166;0.63575;0.63574;0.63574
k79_42961	2;201174;84998;1643822;1643826;2005386;1870985	1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_79058	2;1239;186801;186802;216572;2591381;2093857	1.0;1.0;1.0;1.0;1.0;0.99994;0.99994
k79_6496	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79061	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.98106;0.98106;0.98105;0.98091
k79_42967	2;976;200643;171549;815;909656;821	0.99978;0.97883;0.97881;0.97881;0.97825;0.9613;0.95676
k79_30488	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99984;0.99984
k79_6499	2;976;200643;171549;815;816;818	1.0;0.99998;0.99998;0.99998;0.99989;0.99698;0.98886
k79_30489	2157;28890;183925;2158;2159;2172;2173;420247	0.99541;0.99541;0.99541;0.99541;0.99541;0.99541;0.99541;0.99541
k79_18584	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.99998;0.99998;0.99998;0.99997;0.93365
k79_54990	2;1239;186801;186802;31979;1485;411486	1.0;1.0;1.0;0.99899;0.99898;0.99898;0.99898
k79_91004	2;1239;186801;3085636;186803;572511;89014	1.0;0.99999;0.99953;0.99601;0.99601;0.99526;0.99524
k79_66701	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99992;0.99992
k79_79067	2;1239;186801;3085636;186803;841;301301	0.99997;0.99846;0.99827;0.99814;0.99814;0.97581;0.69875
k79_6500	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_42975	2;1239;186801;186802;216572;2591381;2093857	1.0;1.0;1.0;0.99997;0.99997;0.99936;0.99936
k79_30492	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79070	2;976;200643;171549;2005525;375288;2951805	1.0;1.0;1.0;1.0;0.99823;0.99823;0.99654
k79_91013	2;976;200643;171549;171550;239759;214856;679935	1.0;0.9981;0.9981;0.9981;0.9981;0.9981;0.94685;0.94685
k79_6506	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18587	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99792;0.99792;0.99792;0.99792
k79_66711	2;1239;186801;3085636;186803;572511;89014	1.0;0.99993;0.99992;0.84904;0.84904;0.79905;0.79694
k79_30498	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99868;0.99868
k79_6509	2	0.76748
k79_91018	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66712	2;74201;203494;48461;1647988;239934;239935;349741	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99997;0.99997
k79_18592	2;976;200643;171549;171550;239759;1288121	0.99995;0.99983;0.99983;0.99983;0.99983;0.99974;0.89692
k79_42980	2;1239;186801;186802;31979;1485;1529	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_91019	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_6513	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79079	2;1239;186801;186802;216572;2172004;2108523	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18593	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;0.99999;0.99999;0.9991;0.99908
k79_91020	2;1239;186801;3085636;186803;189330;88431	1.0;0.99995;0.9996;0.9996;0.9996;0.9945;0.99449
k79_30507	2;201174;1760;85004;31953;1678;28026;547043	1.0;1.0;1.0;1.0;1.0;1.0;0.98839;0.98839
k79_6514	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66719	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79080	2;201174;1760;85006;1268;2078575;1618207	1.0;0.99995;0.99995;0.9999;0.9999;0.9999;0.9999
k79_6518	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99993;0.99993;0.99993;0.99993;0.99993;0.99984;0.9998
k79_30511	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30513	2;976;200643;171549;815;909656;387090	1.0;0.99998;0.99998;0.99998;0.99998;0.99965;0.99964
k79_18597	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99995;0.99995;0.99994;0.99994;0.99993;0.99957;0.99867
k79_30514	2;1239;186801;186802;216572;2892396;2714355	1.0;0.99996;0.99996;0.99978;0.99978;0.99621;0.99562
k79_79087	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66731	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;0.99999;0.99998;0.99998
k79_42994	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_30515	2;976;200643;171549;815;909656;821	0.99977;0.94616;0.94602;0.94602;0.94599;0.94151;0.94094
k79_18600	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_6521	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30518	2;201174;1760;85004;31953;1678;1680	1.0;1.0;1.0;1.0;1.0;1.0;0.99997
k79_43000	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_30519	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18604	2;1783272	1.0;0.99955
k79_6525	2;976;200643;171549;815;816;818	1.0;0.99999;0.99999;0.99999;0.99999;0.99767;0.99577
k79_91028	2;1239;186801;3085636;186803;2944193;2763672	0.99995;0.98881;0.98828;0.63063;0.63063;0.61179;0.61179
k79_43003	2;976;200643;171549;171550;239759;328813;2585117	1.0;0.99884;0.99884;0.99884;0.99884;0.99884;0.97834;0.97834
k79_6527	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;0.99998;0.99997;0.99997
k79_43004	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_91032	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99992;0.99992;0.99992;0.99992;0.99991;0.99985;0.99982
k79_30523	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66735	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18611	2;976;768503;768507;3141702;2173039;1784714	1.0;0.54835;0.54092;0.54092;0.54092;0.54092;0.54092
k79_6532	2;1239;186801;186802;216572;2892396;2714353	1.0;0.99999;0.99999;0.99999;0.99999;0.99996;0.99994
k79_66739	2;1239;186801;3085636;186803	0.99586;0.99519;0.98833;0.85215;0.85213
k79_91036	2;1224;28211;3120395;433;3097638;2984322	1.0;1.0;0.99786;0.99786;0.99786;0.99786;0.99786
k79_43011	2;976;200643;171549;815;909656;821	1.0;0.99999;0.99999;0.99999;0.99791;0.99747;0.99704
k79_55001	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_6534	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_91040	2;1239;186801;186802;216572;2892397;2714358	0.9967;0.93251;0.93091;0.92653;0.92646;0.84876;0.84876
k79_79108	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;0.99999;0.99999;0.99997;0.99991;0.99991
k79_43012	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_55003	2;201174;1760;85004;31953;1678;1683;518635	1.0;1.0;1.0;0.99973;0.99973;0.99973;0.99973;0.99973
k79_66740	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18620	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79109	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30526	2;1239;186801;186802;216572;216851;2929493	1.0;0.99931;0.99903;0.99766;0.99503;0.98672;0.98549
k79_43019	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79116	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99998;0.99998;0.99998
k79_91048	2;976;200643;171549;171550;239759;2585118	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99934
k79_30528	2;1239;186801;3085636;186803;1766253;39491;657318	0.99998;0.99998;0.99997;0.99997;0.99997;0.99807;0.99807;0.97813
k79_91049	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30529	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79117	2;1239;186801;3085636;186803;2316020;46228;471875	0.99999;0.99992;0.99981;0.99974;0.99974;0.99678;0.98915;0.98915
k79_43021	2;1239;91061;186826;1300;1301;1234680	0.99937;0.96781;0.95779;0.90872;0.90872;0.90871;0.90871
k79_6538	2;976;200643;171549;815;909656;821	1.0;0.99999;0.99999;0.99999;0.99996;0.99709;0.99703
k79_66744	2;1239;186801;186802;216572;459786;2763056	1.0;0.99997;0.9999;0.9999;0.99982;0.99849;0.99849
k79_18644	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_43023	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_55009	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_79121	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66752	2;1239;186801;186802;216572;292632;214851	1.0;1.0;0.99989;0.99989;0.99989;0.99914;0.99914
k79_91055	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_55010	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99995;0.99995;0.99995;0.99995
k79_6546	2;1239;526524;526525;2810280;135858;2478954	1.0;1.0;0.99997;0.99997;0.99997;0.99997;0.99997
k79_18653	2;1239;186801;3085636;186803;1766253;39491;657318	0.99999;0.99999;0.99999;0.99993;0.99993;0.9999;0.9999;0.99945
k79_30543	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99988;0.99988;0.99987;0.99987;0.99987
k79_43035	2;1239;186801;3085636;186803;2569097;39488	1.0;0.99995;0.99994;0.99797;0.99797;0.689;0.689
k79_6548	2;1239;186801;186802;216572;2304691;1510	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79130	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30544	2;976;200643;171549;815;816;28111	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18654	2;1239;186801;186802;216572;1263;657323	1.0;1.0;1.0;0.99985;0.99985;0.99985;0.99985
k79_30545	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99986;0.99985
k79_91068	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_18656	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18657	2;1239;909932;909929;1843490;365348;484770	1.0;1.0;0.99998;0.99998;0.99998;0.99998;0.99998
k79_91071	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18660	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_43045	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;0.99946;0.99946
k79_91075	2;1239;186801;3085636;186803;33042;410072;470146	1.0;0.99982;0.99982;0.9998;0.9998;0.99979;0.99979;0.99979
k79_79131	2;1239;186801;186802;216572;216851;853;657322	1.0;0.99651;0.99639;0.99628;0.99621;0.85515;0.85098;0.79103
k79_43046	2;1239;186801;3085636;186803;841;301301	1.0;0.99985;0.99985;0.99906;0.99906;0.99877;0.99844
k79_30551	2;976;200643;171549;815;816;674529	1.0;1.0;1.0;1.0;0.99979;0.99974;0.99417
k79_91077	2;201174;1760;85004;31953;1678;1686;1447716	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18662	2;1239;186801;3085636;186803;572511;2479767	1.0;0.99999;0.99647;0.98851;0.98851;0.98789;0.86287
k79_91081	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_55047	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_43049	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.99625;0.99625;0.99625;0.99625
k79_30553	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_91083	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;0.99889;0.99829;0.99829;0.85519;0.85517
k79_66755	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;0.99986;0.99986;0.99922;0.99922
k79_18666	2;976;200643;171549;171550;239759;538949	0.99999;0.99803;0.99803;0.99802;0.99783;0.99783;0.58395
k79_55053	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99965;0.99965;0.99929;0.99929;0.99919;0.99864;0.9985
k79_79135	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_91085	2;976;200643;171549;815;816;28111	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18667	2;976;200643;171549;815;909656;821	0.98335;0.61322;0.61312;0.61312;0.61252;0.50611;0.50586
k79_55054	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30557	2;1224;28211;356;2831106;46913;3049774	1.0;0.68358;0.65071;0.65038;0.64637;0.64637;0.64637
k79_66759	2;1239;186801;3085636;186803;2719313;1531	1.0;1.0;1.0;0.99996;0.99996;0.9981;0.9981
k79_91091	2;201174;1760;85006;2805590;125287;2594265	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_43053	2;1239;91061;1385;186817;1386;2014076	0.99998;0.99985;0.99958;0.99958;0.99957;0.99957;0.99957
k79_79137	2;1239;186801;186802;216572;216851;853;718252	1.0;0.99856;0.99856;0.99855;0.99855;0.99854;0.97766;0.85376
k79_30562	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;0.99964;0.99964;0.99964
k79_18683	2;976;200643;171549;2005525;375288;2951805	1.0;1.0;1.0;1.0;0.99877;0.99877;0.99834
k79_43058	2;1239;186801;3085636;186803;1766253;39491;657317	0.99986;0.99985;0.99985;0.99985;0.99985;0.9993;0.9993;0.9993
k79_6549	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_91099	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66765	2;1239;186801;186802;216572;2892396	0.9987;0.83693;0.83435;0.83347;0.83314;0.67637
k79_79146	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99983
k79_30566	2;1239;186801;3085636;186803;572511;418240;1121115	1.0;0.99999;0.99999;0.99989;0.99989;0.99987;0.99171;0.99171
k79_18685	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;0.99997;0.99997
k79_79148	2;1239;186801;186802;216572;216851;2929489	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30568	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_55057	2;1239;186801;3085636;186803;841;1261634	1.0;0.99953;0.99952;0.99952;0.99952;0.99458;0.9937
k79_43061	2;1239;186801;186802;31979;1485;1716543	1.0;1.0;1.0;1.0;0.99997;0.99997;0.99996
k79_18686	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99999;0.99999;0.99757;0.99757;0.99757
k79_55059	2;1239;186801;3085636;186803;572511;40520;411459	1.0;1.0;0.99999;0.99999;0.99999;0.99983;0.99972;0.99963
k79_66776	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_43064	2;1239;186801;3082720;543314;1926556;1776384	1.0;1.0;0.99999;0.99996;0.99996;0.99996;0.99996
k79_91110	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66777	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_91111	2;1239;186801;186802;216572;1263;1161942	1.0;1.0;1.0;1.0;0.99999;0.99999;0.99999
k79_79154	2;976;200643;171549;815;816;28116	1.0;1.0;1.0;1.0;1.0;0.99999;0.99029
k79_6569	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_30580	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_55063	2;1239;186801;3085636;186803;572511;89014	1.0;1.0;1.0;0.99519;0.99519;0.9868;0.9868
k79_43075	2;1239;186801;186802;216572;216851;2929494	1.0;1.0;1.0;1.0;1.0;1.0;0.99988
k79_66788	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;1.0;1.0;0.99997;0.99997;0.99997
k79_30583	2;1239;186801;186802;216572;216851;853;718252	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99934
k79_55071	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;0.99995;0.99995;0.99995;0.99995
k79_43079	2;1239;526524;526525;2810280;2678885;1982626	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_6577	2;201174;1760;85004;31953;1678;1686;1150460	1.0;1.0;1.0;1.0;1.0;1.0;0.98935;0.70839
k79_30589	2;1239;186801;3085636;186803;2569097;39488	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_6582	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_66797	2;1239;909932;1843489;31977;39948;487173	1.0;0.9987;0.95981;0.95981;0.95981;0.95981;0.95979
k79_6584	2;1239;186801;3085636;186803;189330;39486	1.0;1.0;1.0;1.0;1.0;0.99993;0.99993
k79_30590	2;1239;186801;3085636;186803;33042;410072;470146	1.0;1.0;1.0;0.99999;0.99999;0.99999;0.99999;0.99999
k79_66799	2;976;768503;768507;563798;390846;1807691	1.0;0.99993;0.99993;0.99993;0.99993;0.99993;0.99993
k79_55082	2;976;200643;171549;815;816;291644	1.0;1.0;1.0;1.0;1.0;1.0;0.99999
k79_79161	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_43090	2;1239;186801;186802;216572;2892396;2714355	1.0;0.92084;0.92022;0.91815;0.90469;0.77956;0.67912
k79_66802	2;201174;1760;85004;31953;1678;1680	1.0;1.0;1.0;1.0;1.0;1.0;0.99991
k79_91123	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79162	2;201174;84998;1643822;1643826;447020;446660;394340	1.0;0.95595;0.71411;0.71411;0.71411;0.71411;0.54658;0.5454
k79_18690	2;1239;186801;186802;216572;1263;2608920	1.0;1.0;0.99993;0.99993;0.99993;0.99992;0.99803
k79_55085	2;1239;186801;3085636;186803;207244;649756;649757	1.0;1.0;1.0;0.99998;0.99998;0.99333;0.99333;0.99333
k79_30592	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_6594	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_79166	2;976;200643;171549;815;816;820;997890	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_55087	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_43098	2;1239;186801;186802;216572;2892396;2714355	1.0;1.0;1.0;1.0;0.99999;0.99996;0.99996
k79_55088	2;976;200643;171549;815;909656;821	1.0;0.99999;0.99999;0.99999;0.99997;0.99989;0.99989
k79_66812	2;1239;186801;186802;216572;1263;657323	1.0;0.99978;0.99974;0.68365;0.68365;0.68365;0.68365
k79_6598	2	0.99989
k79_79169	2;74201;203494;48461;1647988;239934;239935;349741	1.0;1.0;1.0;1.0;1.0;1.0;0.99998;0.99998
k79_18691	2;1239;186801;3085636;186803;2316020;33039;657313	1.0;0.99986;0.99978;0.99965;0.99965;0.9807;0.98067;0.98067
k79_30599	2;1239;186801;186802;216572;2892396;2714355	1.0;0.99999;0.99999;0.99999;0.99999;0.99992;0.99982
k79_55089	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99996;0.99996
k79_66815	2;1239;186801;3085636;186803;1766253;39491;657317	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.99874
k79_43102	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_18694	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66816	2;976;200643;171549;815;909656;376805;667015	0.99913;0.97268;0.97245;0.97245;0.97167;0.95754;0.61076;0.61076
k79_79176	2;1239;186801;3085636;186803;2316020;46228;471875	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_43104	2;976;200643;171549;2005525;375288;823;435591	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_66817	2;1239;186801;3085636;186803;189330;88431	1.0;1.0;1.0;1.0;1.0;0.99999;0.99999
k79_55094	2;1239;186801;3085636;186803;1766253;39491;657318	1.0;1.0;1.0;1.0;1.0;1.0;1.0;0.98818
k79_43107	2;976;200643;171549;2005525;375288;823;435591	1.0;0.99999;0.99999;0.99999;0.99712;0.99712;0.99531;0.99531
k79_18701	2;976;200643;171549;815;909656;821	1.0;1.0;1.0;1.0;0.99997;0.99996;0.99996
k79_55098	2;1239;909932;1843488;909930;33024;33025	1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_6603	2;976;200643;171549;815;816;2792859	1.0;0.99999;0.99999;0.99999;0.99999;0.99993;0.99102
k79_79185	2;1239;186801;186802;216572;2892396;2714355	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.9999
k79_66826	2;1239;186801;3085636;186803;572511;2479767	1.0;1.0;1.0;0.9998;0.9998;0.99979;0.99979
k79_79186	2;1224;1236	0.99604;0.57706;0.57142
k79_66827	2;201174;1760;85004;31953;1678;216816;1682	1.0;0.99992;0.99992;0.99992;0.99992;0.99992;0.99986;0.99986
k79_30614	2157;28890;183925;2158;2159;2172;2173;420247	1.0;1.0;1.0;1.0;1.0;1.0;1.0;1.0
k79_43112	2;1239;186801;186802;31979;1485;1042156	1.0;0.99997;0.99997;0.99975;0.99974;0.99974;0.99974
k79_66831	2;1239;186801	0.99999;0.52465;0.51913
k79_79188	2;1224;1236;72274;135621;286;2724470	1.0;0.99999;0.99999;0.99999;0.99999;0.99999;0.99999
k79_91124	2;976;200643;171549;815;909656;387090	1.0;1.0;1.0;1.0;1.0;0.99887;0.99887
